,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
0,5.962084074512001,-2.6345645614976125,0.695344404942651,0.8906167875897659,1.7092814385875246,-0.5573918917541002,-0.7791290651203199,-0.15869894801366016,0.6915363900925519,0.24360532136334684
1,-0.7114449665630377,-3.189068622338216,-2.210553606477649,0.6724500457995368,-0.07434399803051997,0.1006933203501337,0.619823860133251,-0.19746558727314295,0.26834469620196305,1.3068270228914358
2,-1.3260553020516683,-2.0310345610805123,-1.2200787400861957,1.3543510057549109,-1.076857769314111,0.5409931113927385,-1.2007285945454302,-1.0662038800884104,-1.0579294437039282,-0.08217040888660897
3,0.09304379171709304,-1.3799027022129258,-1.3641001897142129,1.5104447622238237,1.624564480169219,-0.9110025961332023,-0.7311951246494257,-0.2677556112463044,0.40264318455284853,0.945702756823768
4,1.0413728302997216,-0.40312841034337366,-1.4396062854252791,1.5651323711674412,1.881661275866691,-0.2307409057698687,-1.4994159266373994,-0.1664802427362075,0.19321014718356969,-0.017744231303957518
5,5.899426452473278,-2.6626166411724848,0.91426079303318,0.7075864594016195,1.7437906559573804,-0.49476032017964766,-0.49235407150091653,-0.03455331222273572,0.6484971440394867,-0.05645011699360232
6,-0.7741025886017642,-3.217120702013086,-1.9916372183871187,0.489419717611389,-0.03983478066066553,0.16332489192458674,0.9065988537526571,-0.07331995148221855,0.22530545014889783,1.0067715845344878
7,-1.6336427169799763,-1.9244011984102205,-0.21362615000811155,1.3235053302079811,-0.9573554119414132,0.7767016573788161,-0.9075635489396391,-1.100735386089889,-0.9537220549348631,-0.07191288603050804
8,-1.5228565387376614,-0.702259651984762,-0.8553303853095103,1.832518662395228,0.9194983581860554,-0.18923621539215857,-1.0110578607527922,0.43071689872486624,-0.5679861296234759,0.1996330190419142
9,-0.21914578099442447,-0.739845951331253,-1.0863523779498658,1.1653920416250014,2.0293825793935354,-0.14118803570984112,-1.5711166829678795,-0.9110747768405694,0.5881275474203966,-1.0273011290422047
10,5.836768830434547,-2.690668720847358,1.1331771811237095,0.5245561312134719,1.7782998733272355,-0.43212874860519385,-0.20557907788151164,0.08959232356818857,0.6054578979864218,-0.35650555535055
11,-0.836760210640494,-3.24517278168796,-1.7727208302965887,0.30638938942324073,-0.005325563290810074,0.2259564634990413,1.1933738473720612,0.05082568430870577,0.18226620409583294,0.7067161461775402
