Composition,Temperature,Stage,Mean_CN,Std_CN,Min_CN,Max_CN,Median_CN,Mean_AtomicVolume,Std_AtomicVolume,Min_AtomicVolume,Max_AtomicVolume,Median_AtomicVolume,Mean_CavityRadius,Std_CavityRadius,Min_CavityRadius,Max_CavityRadius,Median_CavityRadius,Mean_Displacement,Std_Displacement,Min_Displacement,Max_Displacement,Median_Displacement,Mean_Temperature,Std_Temperature,Min_Temperature,Max_Temperature,First_Temperature,Last_Temperature,Delta_Temperature
6040,200,bed,0.34952485842010095,0.38032850831245035,0.0,0.0,0.0,0.29718565498758487,0.48410778424871515,0.9027750416978582,0.34425172132215337,0.6045809022073678,0.5464421030389053,0.36671196899540615,0.2900031938677756,0.5242393278837421,0.6732883411580586,0.0,0.0,0.0,0.0,0.0,0.11400595482470977,0.09083909389784449,0.27768264708461604,0.08892881681594034,0.2720428585958193,0.10666958810693694,0.5574042057723521
6040,200,laser,0.5118519261229757,0.3467419040001083,0.0,0.3333333333333339,0.5,0.29718508453787607,0.5180663013736935,0.8683398342592223,0.09840211737717208,0.3625446099813061,0.3589289555678228,0.38470293629806784,0.1386138613861405,0.5716394187102636,0.3830888106416275,0.0,0.0,0.0,0.0,0.0,0.3549967770762369,0.44513277908352245,0.34985530390794833,0.49823060506010486,0.3415753142978433,0.5165816747656597,0.7428568908333921
6040,200,hold,0.4967111877561159,0.2519634313837962,0.0,0.0,0.5,0.29718542415818305,0.6571634254766017,0.8792141102924758,0.35351842378681336,0.37177816801676844,0.3535784518427043,0.3818605919136502,0.5664324496965847,0.3830446347476322,0.3661776212832546,0.0,0.0,0.0,0.0,0.0,0.5689403199556508,0.007862431388048246,0.6661097290236822,0.5383672923393104,0.6420166357859547,0.515149968934685,0.5022951802977912
6040,200,cooling,0.5459874089864405,0.029447088866321636,0.0,0.3333333333333339,0.5,0.29718565438542477,0.7007002020437474,0.942016994339598,0.39466493395905683,0.3548594195509729,0.3441784479042971,0.5012796944560685,0.6212072820185277,0.4870491111976125,0.31049491392801176,0.0,0.0,0.0,0.0,0.0,0.37569081891463674,0.44283088559989825,0.36792269951675666,0.5130120452624602,0.6436041549666356,0.12114272336261789,0.2694446404629173
6040,250,equilibrium,0.9186330969125986,0.7536219127709973,0.0,1.0,0.5,0.29718522986004103,0.9355717023509618,1.0,0.8446425337353725,0.05373968541702112,0.15885483174400417,0.7033979087502025,0.477962312360269,0.8508660957571039,0.052944053208136665,0.0,0.0,0.0,0.0,0.0,0.021491105706756164,0.30706680950289234,0.06083697573628849,0.000568516930859797,0.05828715966728426,0.008650264580438272,0.6703461294192364
6040,250,bed,0.34952485842010095,0.38032850831245035,0.0,0.0,0.0,0.29718565498758487,0.48410778424871515,0.9027750416978582,0.34425172132215337,0.6045809022073678,0.5464421030389053,0.36671196899540615,0.2900031938677756,0.5242393278837421,0.6732883411580586,0.0,0.0,0.0,0.0,0.0,0.11400595482470977,0.09083909389784449,0.27768264708461604,0.08892881681594034,0.2720428585958193,0.10666958810693694,0.5574042057723521
6040,250,laser,0.5118519261229757,0.3467419040001083,0.0,0.3333333333333339,0.5,0.29718508453787607,0.5180663013736935,0.8683398342592223,0.09840211737717208,0.3625446099813061,0.3589289555678228,0.38470293629806784,0.1386138613861405,0.5716394187102636,0.3830888106416275,0.0,0.0,0.0,0.0,0.0,0.423383131687869,0.6175610741707183,0.34986453491860553,0.6491064859573277,0.3415753142978433,0.6655361093018859,0.8304071695716604
6040,250,hold,0.4062338057577932,0.3570176164893688,0.0,0.6666666666666661,0.0,0.29718505663762507,0.6726370135370847,0.869049026174435,0.4271071302612724,0.4650012273645654,0.36458555038972484,0.3306886150893007,0.6475566911529853,0.4022560659141039,0.4695618153364629,0.0,0.0,0.0,0.0,0.0,0.7127707241974753,0.012439343602028172,0.7727579028989988,0.6938794744106576,0.7493554849008797,0.6759122247267904,0.5111407099005009
6040,250,cooling,0.3484237138116022,0.07438829430369154,0.0,0.3333333333333339,0.0,0.2971849729368774,0.666190653679748,0.8760752794084814,0.3962694889889397,0.5300893143752718,0.46152662821340495,0.4416598285300233,0.7344298946023606,0.5139078110808357,0.4631161971830977,0.0,0.0,0.0,0.0,0.0,0.4521477925981562,0.6122873267272785,0.36666035880938425,0.6630883542194901,0.7571582080048112,0.12177603558554373,0.17921282901700653
6040,300,equilibrium,0.9186330969125986,0.7536219127709973,0.0,1.0,0.5,0.29718522986004103,0.9355717023509618,1.0,0.8446425337353725,0.05373968541702112,0.15885483174400417,0.7033979087502025,0.477962312360269,0.8508660957571039,0.052944053208136665,0.0,0.0,0.0,0.0,0.0,0.021491105706756164,0.30706680950289234,0.06083697573628849,0.000568516930859797,0.05828715966728426,0.008650264580438272,0.6703461294192364
6040,300,bed,0.34952485842010095,0.38032850831245035,0.0,0.0,0.0,0.29718565498758487,0.48410778424871515,0.9027750416978582,0.34425172132215337,0.6045809022073678,0.5464421030389053,0.36671196899540615,0.2900031938677756,0.5242393278837421,0.6732883411580586,0.0,0.0,0.0,0.0,0.0,0.11400595482470977,0.09083909389784449,0.27768264708461604,0.08892881681594034,0.2720428585958193,0.10666958810693694,0.5574042057723521
6040,300,laser,0.5118519261229757,0.3467419040001083,0.0,0.3333333333333339,0.5,0.29718508453787607,0.5180663013736935,0.8683398342592223,0.09840211737717208,0.3625446099813061,0.3589289555678228,0.38470293629806784,0.1386138613861405,0.5716394187102636,0.3830888106416275,0.0,0.0,0.0,0.0,0.0,0.49155750621985417,0.788819598943233,0.349876073681927,0.7992223174817437,0.3415753142978433,0.8137401739057357,0.9175164067461719
